,Restaurant_id,Name,Locality,Address,City,Latitude,Longitude,Zip Code,Price Range,Average Cost for two,User Rating,Rating Text,Votes,all_reviews_count,Cuisines,0,1,2,3,4,5,6,7
234,16590314,Quan Thanh,West End,"Shop 1, 75 Hardgrave Road, West End, Brisbane",Brisbane,-27.482728426999998,153.0068854988,4101.0,2,50,4.5,Excellent,612,204,"Vietnamese, Chinese, Malaysian, Salad",Vietnamese,Chinese,Malaysian,Salad,,,,
235,16589993,E'cco Bistro,Newstead,"63 Skyring Terrace, Newstead, Brisbane",Brisbane,-27.450327368499998,153.0439962074,4006.0,4,165,4.5,Excellent,628,196,Modern Australian,Modern Australian,,,,,,,
236,16593080,Tippler's Tap,eat South Bank,"eat South Bank, Shop 5, 182 Grey Street, South Bank, Brisbane",Brisbane,-27.4802539941,153.0232060701,4101.0,2,50,4.5,Excellent,444,141,American,American,,,,,,,
237,16589924,Caravanserai,West End,"1 Dornoch Terrace, West End, Brisbane",Brisbane,-27.486802985,153.0063446984,4101.0,2,50,4.5,Excellent,529,169,"Middle Eastern, Turkish, Vegetarian",Middle Eastern,Turkish,Vegetarian,,,,,
238,16592593,The Bun Mobile,Brisbane CBD,"Location Varies, Brisbane, QLD",Brisbane,-27.4688067506,153.0243329331,4000.0,2,30,4.5,Excellent,730,183,"Asian, Burger",Asian,Burger,,,,,,
239,16590177,Lefkas Taverna,West End,"170 Hardgrave Road, West End, Brisbane",Brisbane,-27.4864746227,153.0061807483,4101.0,3,80,4.5,Excellent,576,193,"Greek, Mediterranean, Salad",Greek,Mediterranean,Salad,,,,,
240,16594784,BlackBird Bar & Grill,Riverside Centre,"Riverside Centre, 123 Eagle Street, Brisbane CBD, Brisbane",Brisbane,-27.4672161254,153.0310652778,4000.0,4,120,4.5,Excellent,268,119,"Modern Australian, Grill",Modern Australian,Grill,,,,,,
241,16590106,Il Centro,Eagle Street Pier,"Eagle Street Pier, 45 Eagle Street, Brisbane CBD, Brisbane",Brisbane,-27.469672705100002,153.0306056142,4000.0,4,120,4.5,Excellent,442,171,Italian,Italian,,,,,,,
242,16594637,John Mills Himself,Brisbane CBD,"40 Charlotte Street, Brisbane CBD, Brisbane",Brisbane,-27.4720120273,153.0262658,4000.0,1,20,4.5,Excellent,190,62,"Cafe Food, Beverages",Cafe Food,Beverages,,,,,,
243,16590383,Sing's Asian Kitchen,Rosalie Village,"Rosalie Village, 5 Nash Street, Paddington, Brisbane",Brisbane,-27.4661454821,152.9975718632,4064.0,2,55,4.5,Excellent,558,133,Asian,Asian,,,,,,,
244,16590502,Vine,New Farm,"158 Moray Street, New Farm, Brisbane",Brisbane,-27.4707932894,153.0437762663,4005.0,4,100,4.5,Excellent,325,128,Italian,Italian,,,,,,,
245,16590203,Lychee Lounge,West End,"Shop 2/94, Boundary Street, West End, Brisbane",Brisbane,-27.4784252754,153.012596257,4101.0,3,70,4.5,Excellent,297,75,"Bar Food, Tapas",Bar Food,Tapas,,,,,,
246,16595284,Kinn Thai,Westfield Garden City,"Westfield Garden City, Level 2, Logan Road and Kessels Road, Upper Mount Gravatt, Brisbane",Brisbane,-27.5621041282,153.0801061168,4122.0,3,60,4.5,Excellent,336,162,"Thai, Salad",Thai,Salad,,,,,,
247,16590231,Mizu,Teneriffe,"2 Macquarie Street, Teneriffe, Brisbane",Brisbane,-27.4624667215,153.0504586548,4005.0,3,80,4.5,Excellent,363,116,Japanese,Japanese,,,,,,,
248,16593841,Black Hide Steakhouse,Petrie Terrace,"36 Caxton Street, Petrie Terrace, Brisbane",Brisbane,-27.464782695,153.0128758773,4065.0,4,100,4.5,Excellent,160,72,Steak,Steak,,,,,,,
249,16591608,Kingsfood Sunnybank,Market Square Sunnybank,"Market Square, 341 Mains Road, Sunnybank, Brisbane",Brisbane,-27.5726750412,153.0653167516,4109.0,3,60,4.5,Excellent,342,160,Chinese,Chinese,,,,,,,
250,16590857,Tan Thanh Vietnamese,Inala Civic Centre,"Shop 16, 57 Corsair Avenue, Inala, Brisbane",Brisbane,-27.5992745089,152.9741843417,4077.0,2,50,4.5,Excellent,313,137,Vietnamese,Vietnamese,,,,,,,
251,16590135,Kadoya,Brisbane CBD,"73 Mary Street, Brisbane CBD, Brisbane",Brisbane,-27.4721571921,153.0277892947,4000.0,2,35,4.5,Excellent,272,72,Japanese,Japanese,,,,,,,
252,16594407,DA'Burger,New Farm,"876 Brunswick Street, New Farm, Brisbane",Brisbane,-27.4669457138,153.0467655882,4005.0,2,45,4.5,Excellent,358,171,Burger,Burger,,,,,,,
253,16590249,My Thai Restaurant,Auchenflower,"113 Haig Road, Auchenflower, Brisbane",Brisbane,-27.4705514441,152.9958173633,4066.0,3,70,4.5,Excellent,371,90,Thai,Thai,,,,,,,
254,16591575,Just Soy Cafe,Sunnybank Hills,"Pacific Centre, Shop 1, 8 Lear Street, Sunnybank Hills, Brisbane",Brisbane,-27.6101802317,153.0542402342,4109.0,1,20,4.5,Excellent,237,76,"Desserts, Asian",Desserts,Asian,,,,,,
255,16591265,Sakura Japanese Runcorn,Runcorn,"Shop 8, 957 Beenleigh Road, Runcorn, Brisbane",Brisbane,-27.5965750962,153.0732748658,4113.0,2,40,4.5,Excellent,200,60,"Japanese, Sushi",Japanese,Sushi,,,,,,
256,16589781,A Night in India,Toowong,"Shop 3, 58 High Street, Toowong, Brisbane",Brisbane,-27.4868815063,152.9912126809,4066.0,3,60,4.5,Excellent,317,104,Indian,Indian,,,,,,,
257,16590651,Fresh Sushi Co,James Street Market,"James Street Market, 22 James Street, Fortitude Valley, Brisbane",Brisbane,-27.4562426548,153.0404251814,4006.0,2,40,4.5,Excellent,165,64,Seafood,Seafood,,,,,,,
258,16591929,DannyBoys,Kelvin Grove,"88 Musk Avenue, Kelvin Grove, Brisbane",Brisbane,-27.4528357957,153.0147675052,4059.0,2,30,4.5,Excellent,220,113,"American, Sandwich",American,Sandwich,,,,,,
259,16590257,No No's,Red Hill,"158 Musgrave Road, Red Hill, Brisbane",Brisbane,-27.455276630100002,153.0066166073,4059.0,2,40,4.5,Excellent,172,65,"Middle Eastern, Lebanese",Middle Eastern,Lebanese,,,,,,
260,16593777,Sushi Edo,Newmarket Village,"Reading Newmarket Shopping Centre, 400 Newmarket Road, Newmarket, Brisbane",Brisbane,-27.4381759672,153.0080981925,4051.0,2,30,4.5,Excellent,232,88,"Sushi, Japanese",Sushi,Japanese,,,,,,
261,16590875,Curryville Indian Restaurant,Morningside,"629 Wynnum Road, Morningside, Brisbane",Brisbane,-27.4678206073,153.07275351139998,4170.0,3,60,4.5,Excellent,233,115,Indian,Indian,,,,,,,
262,16591457,Siam Sensations,Nundah,"Shop 2, 1208 Sandgate Road, Nundah, Brisbane",Brisbane,-27.402637366799997,153.06051325049998,4012.0,3,60,4.5,Excellent,196,76,Thai,Thai,,,,,,,
263,16590839,Carraway Pier,Kelvin Grove,"The Village Centre, Shop 17, 8 Carraway Street, Kelvin Grove, Brisbane",Brisbane,-27.4546393526,153.01475375889999,4059.0,2,30,4.5,Excellent,144,38,"Fish and Chips, Burger",Fish and Chips,Burger,,,,,,
264,16591120,Indian Mehfil,Ipswich,"116A Brisbane Street, Ipswich, Brisbane",Brisbane,-27.614614289299997,152.7594771981,4305.0,2,50,4.5,Excellent,151,76,Indian,Indian,,,,,,,
265,16592679,Pawpaw,East Brisbane,"898 Stanley Street, East Brisbane, Brisbane",Brisbane,-27.4872164109,153.0410243198,4102.0,2,50,4.4,Very Good,801,295,"Healthy Food, Asian",Healthy Food,Asian,,,,,,
266,16592585,The Burrow,West End,"52 Russell Street, West End, Brisbane",Brisbane,-27.479576110500002,153.0125429481,4101.0,3,60,4.4,Very Good,1012,305,Pizza,Pizza,,,,,,,
267,16590994,Little Greek Taverna,West End,"Shop 5, 1 Browning Street, West End, Brisbane",Brisbane,-27.4774948421,153.0127330497,4101.0,3,60,4.4,Very Good,1150,397,"Mediterranean, Greek, Salad",Mediterranean,Greek,Salad,,,,,
268,16590758,Madtongsan II,Brisbane CBD,"Shop 1, 85 Elizabeth Street, Brisbane CBD, Brisbane",Brisbane,-27.471496214600002,153.0253340676,,3,60,4.4,Very Good,672,189,Korean,Korean,,,,,,,
269,16589787,Alchemy Restaurant and Bar,Brisbane CBD,"175 Eagle Street, Brisbane CBD, Brisbane",Brisbane,-27.4664548661,153.0310709775,4000.0,4,160,4.4,Very Good,449,171,"Contemporary, French",Contemporary,French,,,,,,
270,16591109,Soul Bistro,Milton,"Shop 5, 16 Baroona Road, Milton, Brisbane",Brisbane,-27.4691827619,153.0032581464,4064.0,3,60,4.4,Very Good,272,114,"Tapas, Fusion, Cafe Food",Tapas,Fusion,Cafe Food,,,,,
271,17841425,Roti Place,Brisbane CBD,"42 Charlotte Street, Brisbane CBD, Brisbane",Brisbane,-27.4718412798,153.0259395763,4000.0,3,60,4.4,Very Good,230,111,Malaysian,Malaysian,,,,,,,
272,16594374,Billy Kart Kitchen,Annerley,"1 Eric Crescent, Annerley, Brisbane",Brisbane,-27.523862076,153.0293084309,4105.0,2,50,4.4,Very Good,438,210,Modern Australian,Modern Australian,,,,,,,
273,16592247,Deer Duck Bistro,Auchenflower,"396 Milton Road, Auchenflower, Brisbane",Brisbane,-27.473752505500002,152.9955722764,4066.0,4,150,4.4,Very Good,296,176,"European, Modern Australian",European,Modern Australian,,,,,,
274,16590591,Pepe's Mexican Newmarket,Newmarket,"184 Enoggera Road, Newmarket, Brisbane",Brisbane,-27.436758975300002,153.0063832551,4051.0,3,70,4.4,Very Good,460,204,"Mexican, Tex-Mex",Mexican,Tex-Mex,,,,,,
275,16590279,Pane E Vino,Brisbane CBD,"124 Albert Street, Brisbane CBD, Brisbane",Brisbane,-27.4713302259,153.0265970528,4000.0,3,80,4.4,Very Good,435,148,Italian,Italian,,,,,,,
276,17841502,Sushi Edo,Brisbane CBD,"153 Elizabeth Street, Brisbane CBD, Brisbane",Brisbane,-27.4703557066,153.02660007030002,4000.0,2,30,4.4,Very Good,280,94,"Sushi, Japanese",Sushi,Japanese,,,,,,
277,16589777,1889 Enoteca,Woolloongabba,"12 Logan Road, Woolloongabba, Brisbane",Brisbane,-27.486893106100002,153.0365929753,4102.0,4,140,4.4,Very Good,383,174,"Italian, Vegetarian",Italian,Vegetarian,,,,,,
278,16591627,Guzman y Gomez,Emporium - Fortitude Valley,"Emporium, Shop 31, 1000 Ann Street, Fortitude Valley, Brisbane",Brisbane,-27.452950341199998,153.03907133639999,4006.0,2,40,4.4,Very Good,866,198,Mexican,Mexican,,,,,,,
279,16590088,Himalayan Cafe,New Farm,"640 Brunswick Street, New Farm, Brisbane",Brisbane,-27.4633273709,153.0415111408,4005.0,3,60,4.4,Very Good,493,128,"Indian, Tibetan, Vegetarian, Salad",Indian,Tibetan,Vegetarian,Salad,,,,
280,16595113,Ben's Burgers,Fortitude Valley,"Winn Lane, 5 Winn Street, Fortitude Valley, Brisbane",Brisbane,-27.4580574613,153.03615409879998,4006.0,2,40,4.4,Very Good,408,173,"American, Burger",American,Burger,,,,,,
281,16591379,Cafe Les Amoureux,Market Square Sunnybank,"Market Square, Corner Mains Road & McCullough Street, Sunnybank, Brisbane",Brisbane,-27.5725068276,153.0653801188,4109.0,4,100,4.4,Very Good,317,129,French,French,,,,,,,
282,16590558,Hanwoori Korean Buffet,Brisbane CBD,"Level 1, 70 Mary Street, Brisbane CBD, Brisbane",Brisbane,-27.4722047871,153.0271737278,4000.0,3,80,4.4,Very Good,200,65,Korean,Korean,,,,,,,
283,16591222,AJ Vietnamese Noodle House,Brisbane CBD,"70 Charlotte Street, Brisbane CBD, Brisbane",Brisbane,-27.4713564033,153.0268424749,4000.0,2,30,4.4,Very Good,272,91,Vietnamese,Vietnamese,,,,,,,
284,16590210,Malaya Corner,Market Square Sunnybank,"Market Square, Shop 38, 341 Mains Road, Sunnybank, Brisbane",Brisbane,-27.5725742914,153.0660895631,4109.0,2,50,4.4,Very Good,398,136,"Chinese, Malaysian",Chinese,Malaysian,,,,,,
285,16591348,Canvas,Woolloongabba,"16B Logan Road, Woolloongabba, Brisbane",Brisbane,-27.4871572227,153.03673613819998,4102.0,3,80,4.4,Very Good,257,105,"Tapas, Spanish",Tapas,Spanish,,,,,,
286,16591195,Archive Beer Boutique and Bistro,West End,"100 Boundary Street, West End, Brisbane",Brisbane,-27.4794018054,153.0125952512,4101.0,3,60,4.4,Very Good,343,99,"Modern Australian, Bar Food",Modern Australian,Bar Food,,,,,,
287,16592878,Aquitaine Brasserie,eat South Bank,"eat South Bank, River Quay, Shop 2, Sidon Street, South Bank, Brisbane",Brisbane,-27.4809500176,153.0256653205,4101.0,4,130,4.4,Very Good,237,106,French,French,,,,,,,
288,16590310,Punjabi Palace,South Brisbane,"135 Melbourne Street, South Brisbane, Brisbane",Brisbane,-27.4755774348,153.0151383206,4101.0,3,60,4.4,Very Good,419,164,Indian,Indian,,,,,,,
289,16590464,Thai Wi-Rat,Brunswick Street Mall,"Brunswick Street Mall, Shop 270-292, 247 Brunswick Street, Fortitude Valley, Brisbane",Brisbane,-27.4580464535,153.0344545841,4006.0,3,80,4.4,Very Good,353,130,"Laotian, Thai",Laotian,Thai,,,,,,
290,16592287,Mitoki Japanese Modern Tapas,Kangaroo Point,"35 Rotherham Street, Kangaroo Point, Brisbane",Brisbane,-27.469426692600003,153.0361886323,4169.0,3,70,4.4,Very Good,192,53,"Japanese, Tapas",Japanese,Tapas,,,,,,
291,16593960,Bare Bones Society,Jindalee Home Shopping Centre,"Jindalee Home Shopping Centre, Shop 22, 34 Goggs Road, Jindalee, Brisbane",Brisbane,-27.5348288085,152.9479704425,4074.0,2,40,4.4,Very Good,274,126,"Modern Australian, Cafe Food",Modern Australian,Cafe Food,,,,,,
292,16591054,Pho Hien Vuong Pasteur,Market Square Sunnybank,"Market Square, Shop 319, 341 Mains Road, Sunnybank, Brisbane",Brisbane,-27.5730307854,153.0655718967,4109.0,2,50,4.4,Very Good,264,104,"Vietnamese, Pho",Vietnamese,Pho,,,,,,
293,16592495,The Green Edge,Windsor,"Shop 2B, 229 Lutwyche Road, Windsor, Brisbane",Brisbane,-27.4357270177,153.0325555801,4030.0,2,40,4.4,Very Good,156,89,"Vegan, Cafe Food",Vegan,Cafe Food,,,,,,
294,16591658,Malaysia Makanan Restaurant,Calamvale,"Calamvale Village, Shop 17, Corner of Kameruka Street and Beaudesert Road, Calamvale, Brisbane",Brisbane,-27.6241249974,153.0488503352,4116.0,3,60,4.4,Very Good,235,102,"Chinese, Malaysian",Chinese,Malaysian,,,,,,
295,16590068,Govinda's Pure Vegetarian,Brisbane CBD,"358 George Street, Brisbane CBD, Brisbane",Brisbane,-27.469530214200002,153.02188809959998,4000.0,1,20,4.4,Very Good,246,80,"Indian, Healthy Food, Vegetarian, Vegan",Indian,Healthy Food,Vegetarian,Vegan,,,,
296,16595617,Genkotsu Ramen,Runcorn Plaza,"Runcorn Plaza, Shop 25, 258 Warrigal Road, Runcorn, Brisbane",Brisbane,-27.588247353200003,153.0839346349,4113.0,2,40,4.4,Very Good,198,83,"Japanese, Ramen",Japanese,Ramen,,,,,,
297,16591593,Boucher,Graceville,"365 Honour Avenue, Graceville, Brisbane",Brisbane,-27.521559535599998,152.9758935794,4075.0,4,150,4.4,Very Good,182,86,French,French,,,,,,,
298,16591851,Pho Sai Gon,Sunnybank Hills,"Pacific Centre, Shop 9, 223 Calam Road, Sunnybank Hills, Brisbane",Brisbane,-27.6105403106,153.0540223047,4109.0,2,50,4.4,Very Good,188,66,"Vietnamese, Pho",Vietnamese,Pho,,,,,,
299,16590757,Loving Hut,Mount Gravatt,"Shop 2, 1420 Logan Road, Mount Gravatt, Brisbane",Brisbane,-27.5375544155,153.0790764839,4122.0,2,50,4.4,Very Good,169,79,Asian,Asian,,,,,,,
300,16596036,Ha-Lu,"Oxford Street, Leederville","4/401 Oxford Street, Mount Hawthorn, Perth",Perth,-31.9233773227,115.84114629780001,6016.0,3,60,4.9,Excellent,1066,240,"Japanese, Tapas",Japanese,Tapas,,,,,,
301,16598837,Run Amuk,"Orient Street, South Fremantle","386A South Terrace, South Fremantle, Fremantle, Perth",Perth,-32.0722768677,115.7530652359,6162.0,2,50,4.9,Excellent,1038,340,Fast Food,Fast Food,,,,,,,
302,16597513,Pacific Rim Mix Plate,Applecross,"Shop B, 755 Canning Highway, Applecross, Melville, Perth",Perth,-32.0219001116,115.8322872967,6153.0,2,40,4.9,Excellent,732,211,"Hawaiian, Japanese",Hawaiian,Japanese,,,,,,
304,16598168,Nobu Perth,Burswood,"Crown Metropol Perth, Great Eastern Highway, Burswood",Perth,-31.960525525799998,115.89402537790001,6100.0,4,410,4.8,Excellent,1822,659,"Japanese, Sushi",Japanese,Sushi,,,,,,
305,16596002,Galileo Buona Cucina,Shenton Park,"199 Onslow Road, Shenton Park, Perth",Perth,-31.960976,115.812233,,3,90,4.8,Excellent,725,205,Italian,Italian,,,,,,,
306,16595880,Chez Pierre,Nedlands,"131 Stirling Highway, Nedlands, Nedlands & Dalkeith, Perth",Perth,-31.979958,115.798027,6009.0,4,150,4.8,Excellent,489,236,French,French,,,,,,,
307,16596244,Nine Fine Food,Perth CBD,"227 Bulwer Street, Perth CBD, Perth",Perth,-31.9403095293,115.86168799549999,6003.0,4,150,4.7,Excellent,962,291,"Japanese, Modern Australian",Japanese,Modern Australian,,,,,,
308,16596238,Nao Japanese,"Hay Street, Perth CBD","Equus, 580 Hay Street, Perth",Perth,-31.9546343231,115.86092222479999,6000.0,2,50,4.7,Excellent,1107,343,"Japanese, Ramen",Japanese,Ramen,,,,,,
309,16597030,Prego Restaurant,Floreat,"440 Cambridge Street, Floreat, Perth",Perth,-31.940746543600003,115.80155421049999,6014.0,4,120,4.7,Excellent,915,408,"Italian, Mediterranean",Italian,Mediterranean,,,,,,
310,16598265,Petite Mort,Shenton Park,"225 Onslow Road, Shenton Park, Perth",Perth,-31.961018,115.81147,6008.0,4,250,4.7,Excellent,554,269,"European, French, Modern Australian",European,French,Modern Australian,,,,,
311,16597994,Shou Japanese Kitchen,Greenwood,"Shop 24, 18 Calectasia Street, Greenwood, Perth",Perth,-31.831055,115.801811,6024.0,2,50,4.7,Excellent,411,157,Japanese,Japanese,,,,,,,
312,16597908,Solo Pizza,"Coode Street, South Perth","Shop 5, 135A Coode Street, South Perth, Perth",Perth,-31.9881289245,115.8621295542,6151.0,2,50,4.7,Excellent,307,141,"Coffee and Tea, Italian, Pizza",Coffee and Tea,Italian,Pizza,,,,,
313,16596860,The Bonsai Restaurant & Cafe Lounge,Northbridge,"30 Roe Street, Northbridge, Perth",Perth,-31.949422669,115.8576690406,6003.0,4,130,4.6,Excellent,1316,409,Japanese,Japanese,,,,,,,
314,16596815,S & T Thai Gourmet Cafe,Perth CBD,"349 William Street, Perth CBD, Perth CBD, Perth",Perth,-31.9454374886,115.8615253866,6003.0,2,55,4.6,Excellent,981,297,Thai,Thai,,,,,,,
315,16596306,The Prophet Lebanese Cafe,East Victoria Park,"907 Albany Highway, East Victoria Park, Perth",Perth,-31.987375064200002,115.90477701280001,6101.0,3,65,4.6,Excellent,1094,319,"Middle Eastern, Cafe Food",Middle Eastern,Cafe Food,,,,,,
316,16598048,P'tite Ardoise Bistro,Perth CBD,"283 Beaufort Street, Perth, Perth CBD, Perth",Perth,-31.9443950771,115.8657894284,6003.0,4,120,4.6,Excellent,951,357,French,French,,,,,,,
317,16597786,Koko Black Claremont,Claremont,"Claremont Quarter, 23 Saint Quentin Avenue, Claremont, Perth",Perth,-31.982649,115.779449,,2,35,4.6,Excellent,1084,282,"Desserts, Cafe Food",Desserts,Cafe Food,,,,,,
318,16595904,Clarkes of North Beach,North Beach,"97 Flora Terrace, North Beach, Perth",Perth,-31.855044351700002,115.75416158879999,6020.0,4,120,4.6,Excellent,400,171,Modern Australian,Modern Australian,,,,,,,
319,16597649,Sparrow Indonesian Restaurant,Perth CBD,"301 Lord Street, Perth CBD, Perth",Perth,-31.943346,115.873399,6003.0,2,40,4.6,Excellent,394,151,"Indonesian, Malaysian",Indonesian,Malaysian,,,,,,
320,16597311,Bollywood Spices Indian Cuisine,North Perth,"Shop 9, 299 Charles Street, North Perth, Perth",Perth,-31.929164677,115.8522362262,6006.0,2,50,4.6,Excellent,378,175,Indian,Indian,,,,,,,
321,16600545,Bossman Coffee,Mount Lawley,"3/669 Beaufort Street, Mount Lawley, Perth",Perth,-31.9337708524,115.8722994849,6050.0,1,15,4.6,Excellent,297,105,Cafe Food,Cafe Food,,,,,,,
322,16597802,Tak'E Sushi,Dianella,"Shop 50, Dianella Plaza, Corner Alexander Drive & Grand Promande, Dianella, Stirling, Perth",Perth,-31.8960180535,115.8710106835,6059.0,2,30,4.6,Excellent,230,69,"Japanese, Sushi",Japanese,Sushi,,,,,,
323,16595894,Ciao Italia,South Perth,"273 Mill Point Road, South Perth, Perth",Perth,-31.977704288,115.86875595149999,6151.0,3,65,4.5,Excellent,1794,504,"Italian, Seafood",Italian,Seafood,,,,,,
324,16600511,Palsaik Namoo,Perth CBD,"68 Barrack Street, Perth CBD, Perth",Perth,-31.954313155,115.8605121821,6000.0,3,70,4.5,Excellent,658,215,"Korean, BBQ",Korean,BBQ,,,,,,
325,16596362,Sayers,"Carr Place, Leederville","Shop 1, 224 Carr Place, Leederville, Perth",Perth,-31.937279,115.842598,6007.0,2,50,4.5,Excellent,2126,548,"Modern Australian, Cafe Food",Modern Australian,Cafe Food,,,,,,
326,16597137,The Raw Kitchen,Fremantle,"181A High Street, Fremantle, Perth",Perth,-32.0534455245,115.7499803603,6160.0,3,60,4.5,Excellent,1036,386,"Healthy Food, Pizza, Cafe Food",Healthy Food,Pizza,Cafe Food,,,,,
327,16595766,Balthazar,Perth CBD,"6 The Esplanade, Perth CBD, Perth",Perth,-31.9565943065,115.8581692725,6000.0,4,150,4.5,Excellent,1039,284,"European, Modern Australian",European,Modern Australian,,,,,,
328,16599597,Is Donburi,Northbridge,"Shop 10, 189 William Street, Northbridge, Perth",Perth,-31.949370892399998,115.8590265736,6003.0,2,50,4.5,Excellent,881,292,Japanese,Japanese,,,,,,,
329,16598045,Bivouac Canteen & Bar,Northbridge,"198 William Street, Northbridge, Perth",Perth,-31.949295503200002,115.8592924476,6003.0,4,105,4.5,Excellent,1047,369,"Mediterranean, Middle Eastern, Tapas",Mediterranean,Middle Eastern,Tapas,,,,,
330,16596548,Hawker's Cuisine,Northbridge,"17/68 Roe Street, Northbridge",Perth,-31.9478608221,115.85952043530001,6003.0,2,50,4.5,Excellent,968,252,"Chinese, Malaysian",Chinese,Malaysian,,,,,,
331,16596581,Alfred's Kitchen,Guildford,"Corner Meadow & James Street, Guildford, Perth",Perth,-31.89937,115.968102,6055.0,2,35,4.5,Excellent,1220,338,"Burger, Fast Food",Burger,Fast Food,,,,,,
332,16597131,Cafe Elixir,Wanneroo,"3 Rocca Way, Wanneroo, Perth",Perth,-31.751041,115.804901,6065.0,3,60,4.5,Excellent,996,413,Cafe Food,Cafe Food,,,,,,,
333,16596234,Must Winebar,Highgate,"519 Beaufort Street, Highgate, Perth",Perth,-31.938061,115.869732,6003.0,4,170,4.5,Excellent,1099,316,Modern Australian,Modern Australian,,,,,,,
334,16599908,Red Opium,"Hay Street, Perth CBD","21/326 Hay Street, Perth CBD, Perth",Perth,-31.9571239,115.8686983,6000.0,3,60,4.5,Excellent,498,270,"Tapas, Thai",Tapas,Thai,,,,,,
335,16596197,Meeka Restaurant,Subiaco,"361 Rokeby Road, Subiaco, Perth",Perth,-31.955089759899998,115.82374881950001,6008.0,4,135,4.5,Excellent,472,179,"Middle Eastern, Modern Australian",Middle Eastern,Modern Australian,,,,,,
336,16599078,Mama Tran,Perth CBD,"Shop 10, 36-40 Milligan Street, Perth CBD, Perth",Perth,-31.9513287122,115.8519431949,6000.0,2,40,4.5,Excellent,567,138,"Vietnamese, Asian",Vietnamese,Asian,,,,,,
337,16597360,Frisk. Small Bar,Northbridge,"103 Francis Street, Northbridge, Perth",Perth,-31.9467086229,115.85670143370001,6003.0,3,60,4.5,Excellent,637,164,"Bar Food, Tapas",Bar Food,Tapas,,,,,,
338,16597105,Grill'd - Mount Lawley,Mount Lawley,"669 Beaufort Street, Mount Lawley, Perth",Perth,-31.9338332,115.8725368,6050.0,2,40,4.5,Excellent,1137,246,"Burger, Healthy Food",Burger,Healthy Food,,,,,,
339,16596754,Yuki Japanese Restaurant,Willetton,"113 Collins Road, Willeton, Willetton, Perth",Perth,-32.056272348600004,115.90241767469999,6155.0,3,60,4.5,Excellent,538,176,Japanese,Japanese,,,,,,,
340,16596772,Kanta,Langford,"Shop 3, 70 Langford Avenue, Langford, Perth",Perth,-32.043415,115.942848,,2,40,4.5,Excellent,387,140,Japanese,Japanese,,,,,,,
341,16595961,Embers,Gooseberry Hill,"169 Railway Road, Gooseberry Hill, Kalamunda, Perth",Perth,-31.958155720500002,116.05168260629999,6076.0,3,80,4.5,Excellent,430,180,"Pizza, Italian",Pizza,Italian,,,,,,
342,16597161,Mother India Restaurant,"Forrest Street, Fremantle","23 Forrest Street, Fremantle, Perth",Perth,-32.048693,115.763682,6160.0,4,110,4.5,Excellent,262,121,Indian,Indian,,,,,,,
343,16600553,Bread In Common,Fremantle,"43 Pakenham Street, Fremantle, Perth",Perth,-32.056481,115.745341,6160.0,4,110,4.4,Very Good,1737,676,"Mediterranean, Bakery",Mediterranean,Bakery,,,,,,
344,16600681,Pinchos,Leederville,"749 Newcastle Street, Leederville, Perth",Perth,-31.937658,115.841428,6007.0,3,75,4.4,Very Good,829,358,"Spanish, Tapas",Spanish,Tapas,,,,,,
345,16595944,Duende,Leederville,"662 Newcastle Street, Leederville, Perth",Perth,-31.937647,115.842613,6007.0,3,85,4.4,Very Good,2043,634,"Tapas, Spanish",Tapas,Spanish,,,,,,
346,16596635,Andaluz Bar & Tapas,Perth CBD,"21 Howard Street, Perth CBD, Perth",Perth,-31.9555161786,115.8572375402,6000.0,3,95,4.4,Very Good,1267,275,"Spanish, Tapas",Spanish,Tapas,,,,,,
347,16596980,Clarences,Mount Lawley,"566, Beaufort Street, Mount Lawley, Perth",Perth,-31.937176,115.871019,6050.0,3,80,4.4,Very Good,1222,316,"Tapas, Modern Australian",Tapas,Modern Australian,,,,,,
348,16597128,Restaurant Jun,Perth CBD,"568 Hay Street, Perth CBD, Perth",Perth,-31.9549105439,115.8613212034,6000.0,3,65,4.4,Very Good,666,163,"Japanese, Sushi",Japanese,Sushi,,,,,,
349,16596534,West End Deli,West Perth,"95 Carr Street, West Perth, Perth",Perth,-31.939193938400003,115.85010319950001,6005.0,3,60,4.4,Very Good,1025,354,Cafe Food,Cafe Food,,,,,,,
350,16596981,V Burger Bar,East Victoria Park,"Shop 12, 910 Albany Highway, East Victoria Park, Perth",Perth,-31.9871464309,115.90491481129999,6101.0,2,50,4.4,Very Good,992,329,Burger,Burger,,,,,,,
351,16597986,Modo Mio,Burswood,"Crown Perth, Great Eastern Highway, Burswood",Perth,-31.9614758771,115.89462786909999,6100.0,4,200,4.4,Very Good,1024,419,Italian,Italian,,,,,,,
352,16597153,Tak Chee House,Perth CBD,"Shop 1, 364 William Street, Perth CBD, Perth",Perth,-31.9453882702,115.8617057651,6000.0,2,45,4.4,Very Good,664,231,"Asian, Malaysian",Asian,Malaysian,,,,,,
353,16598736,Lapa Brazilian Restaurant,Subiaco,"375 Hay Street, Subiaco, Perth",Perth,-31.9476056325,115.8264803141,6008.0,4,120,4.4,Very Good,848,286,"BBQ, Brazilian, Latin American",BBQ,Brazilian,Latin American,,,,,
354,16596615,Good Fortune Roast Duck House,Perth CBD,"354 William Street, Perth CBD, Perth",Perth,-31.9454767495,115.8616698906,6000.0,3,70,4.4,Very Good,823,275,Chinese,Chinese,,,,,,,
